Code;Libellé;Médiane du niveau de vie 2021
21147;Charny;N/A - résultat non disponible
21148;Charrey-sur-Saône;24650
21149;Charrey-sur-Seine;21030
21150;Chassagne-Montrachet;27850
21151;Chassey;N/A - résultat non disponible
21152;Châteauneuf;N/A - résultat non disponible
21153;Châtellenot;24170
21154;Châtillon-sur-Seine;19810
21155;Chaudenay-la-Ville;N/A - résultat non disponible
21156;Chaudenay-le-Château;N/A - résultat non disponible
21157;Chaugey;N/A - résultat non disponible
21158;Chaume-et-Courchamp;22990
21159;La Chaume;18560
21160;Chaume-lès-Baigneux;N/A - résultat non disponible
21161;Chaumont-le-Bois;N/A - résultat non disponible
21162;Chaux;24130
21163;Chazeuil;22710
21164;Chazilly;22780
21165;Chemin-d'Aisey;N/A - résultat non disponible
21166;Chenôve;18650
21167;Cheuge;23350
21168;Chevannay;N/A - résultat non disponible
21169;Chevannes;25500
21170;Chevigny-en-Valière;22840
21171;Chevigny-Saint-Sauveur;23490
21172;Chivres;23720
21173;Chorey-les-Beaune;27380
21175;Cirey-lès-Pontailler;25350
21176;Civry-en-Montagne;27110
21177;Clamerey;22240
21178;Valforêt;26660
21179;Clénay;29080
21180;Cléry;22690
21181;Clomot;22140
21182;Collonges-lès-Bévy;N/A - résultat non disponible
21183;Collonges-et-Premières;24860
21184;Colombier;N/A - résultat non disponible
21185;Combertault;28400
21186;Comblanchien;24870
21187;Commarin;22640
21189;Corberon;26820
21190;Corcelles-les-Arts;26020
21191;Corcelles-lès-Cîteaux;26450
21192;Corcelles-les-Monts;29080
21193;Corgengoux;26100
21194;Corgoloin;25320
21195;Cormot-Vauchignon;22990
21196;Corpeau;23770
21197;Corpoyer-la-Chapelle;N/A - résultat non disponible
21198;Corrombles;22180
21199;Corsaint;22230
21200;Couchey;28040
21201;Coulmier-le-Sec;21320
21202;Courban;23440
21203;Courcelles-Frémoy;23780
21204;Courcelles-lès-Montbard;N/A - résultat non disponible
21205;Courcelles-lès-Semur;23780
21207;Courlon;N/A - résultat non disponible
21208;Courtivron;24130
21209;Couternon;29080
21210;Créancey;22750
21211;Crécey-sur-Tille;27040
21212;Crépand;22490
21214;Crugey;21070
21215;Cuiserey;25050
21216;Culètre;N/A - résultat non disponible
21217;Curley;24160
21218;Curtil-Saint-Seine;26420
21219;Curtil-Vergy;28240
21220;Cussey-les-Forges;23840
21221;Cussy-la-Colonne;N/A - résultat non disponible
21222;Cussy-le-Châtel;21630
21223;Daix;33340
21224;Dampierre-en-Montagne;N/A - résultat non disponible
21225;Dampierre-et-Flée;23440
21226;Darcey;22380
21227;Darois;30290
21228;Détain-et-Bruant;25980
21229;Diancey;N/A - résultat non disponible
21230;Diénay;28600
21231;Dijon;22720
21232;Dompierre-en-Morvan;20440
21233;Drambon;22940
21234;Drée;N/A - résultat non disponible
21235;Duesme;N/A - résultat non disponible
21236;Ébaty;23700
21237;Échalot;N/A - résultat non disponible
21238;Échannay;24170
21239;Échenon;22250
21240;Échevannes;25970
21241;Échevronne;26930
21242;Échigey;23010
21243;Écutigny;N/A - résultat non disponible
21244;Éguilly;N/A - résultat non disponible
21245;Épagny;26990
21246;Épernay-sous-Gevrey;26620
21247;Époisses;21060
21248;Éringes;N/A - résultat non disponible
21249;Esbarres;22970
21250;Essarois;N/A - résultat non disponible
21251;Essey;22690
21252;Étais;N/A - résultat non disponible
21253;Étalante;22090
21254;L'Étang-Vergy;27390
21255;Étaules;30430
21256;Étevaux;26000
21257;Étormay;N/A - résultat non disponible
21258;Étrochey;23300
21259;Fain-lès-Montbard;23390
21260;Fain-lès-Moutiers;22050
21261;Fauverney;28200
21262;Faverolles-lès-Lucey;N/A - résultat non disponible
21263;Fénay;27260
21264;Le Fête;N/A - résultat non disponible
21265;Fixin;31990
21266;Flacey;28580
21267;Flagey-Echézeaux;27340
21268;Flagey-lès-Auxonne;22360
21269;Flammerans;24080
21270;Flavignerot;27110
21271;Flavigny-sur-Ozerain;25950
21272;Le Val-Larrey;21630
21273;Fleurey-sur-Ouche;28030
21274;Foissy;21010
21275;Foncegrive;23550
21276;Fontaines-en-Duesmois;22990
21277;Fontaine-Française;22320
21278;Fontaine-lès-Dijon;28750
21279;Fontaines-les-Sèches;N/A - résultat non disponible
21280;Fontangy;22690
21281;Fontenelle;23160
21282;Forléans;22420
21283;Fraignot-et-Vesvrotte;N/A - résultat non disponible
21284;Francheville;26600
21285;Franxault;21460
21286;Frénois;N/A - résultat non disponible
21287;Fresnes;23910
21288;Frôlois;20820
21289;Fussey;23340
21290;Gemeaux;25920
21291;Genay;22470
21292;Genlis;22480
21293;Gergueil;25660
21294;Gerland;27420
21295;Gevrey-Chambertin;23570
21296;Gevrolles;22390
21297;Gilly-lès-Cîteaux;29240
21298;Gissey-le-Vieil;22440
21299;Gissey-sous-Flavigny;23690
21300;Gissey-sur-Ouche;26120
21301;Glanon;23010
21302;Gomméville;21320
21303;Les Goulles;N/A - résultat non disponible
21304;Grancey-le-Château-Neuvelle;23250
21305;Grancey-sur-Ource;20210
21306;Grenant-lès-Sombernon;27420
21307;Grésigny-Sainte-Reine;23700
21308;Grignon;21900
21309;Griselles;N/A - résultat non disponible
21310;Grosbois-en-Montagne;26260
21311;Grosbois-lès-Tichey;N/A - résultat non disponible
21312;Gurgy-la-Ville;N/A - résultat non disponible
21313;Gurgy-le-Château;N/A - résultat non disponible
21314;Hauteroche;N/A - résultat non disponible
21315;Hauteville-lès-Dijon;31780
21316;Heuilley-sur-Saône;21020
21317;Is-sur-Tille;23170
21319;Izeure;25520
21320;Izier;26840
21321;Jailly-les-Moulins;N/A - résultat non disponible
21322;Jallanges;22740
21323;Jancigny;23610
21324;Jeux-lès-Bard;N/A - résultat non disponible
21325;Jouey;22920
21326;Jours-lès-Baigneux;N/A - résultat non disponible
21327;Val-Mont;21050
21328;Juillenay;N/A - résultat non disponible
21329;Juilly;N/A - résultat non disponible
21330;Labergement-Foigney;25450
21331;Labergement-lès-Auxonne;23300
21332;Labergement-lès-Seurre;22860
21333;Labruyère;22200
21334;Lacanche;20430
21335;Lacour-d'Arcenay;22180
21336;Laignes;21120
21337;Lamarche-sur-Saône;21870
21338;Lamargelle;24390
21339;Lantenay;27900
21340;Lanthes;21710
21341;Lantilly;24140
21342;Laperrière-sur-Saône;22790
21343;Larrey;N/A - résultat non disponible
21344;Lechâtelet;23800
21345;Léry;19830
21346;Leuglay;20290
21347;Levernois;32360
21348;Licey-sur-Vingeanne;N/A - résultat non disponible
21349;Liernais;21970
21350;Lignerolles;N/A - résultat non disponible
21351;Longchamp;23990
21352;Longeault-Pluvault;24820
21353;Longecourt-en-Plaine;25430
21354;Longecourt-lès-Culêtre;N/A - résultat non disponible
21355;Longvic;21840
21356;Losne;22160
21357;Louesme;23630
21358;Lucenay-le-Duc;21060
21359;Lucey;N/A - résultat non disponible
21360;Lusigny-sur-Ouche;N/A - résultat non disponible
21361;Lux;24970
21362;Maconge;23290
21363;Magnien;23690
21364;Magny-Lambert;N/A - résultat non disponible
21365;Magny-la-Ville;N/A - résultat non disponible
21366;Magny-lès-Aubigny;26020
21367;Magny-Montarlot;24110
21368;Magny-lès-Villers;29140
21369;Magny-Saint-Médard;26370
21370;Magny-sur-Tille;26450
21371;Les Maillys;22490
21372;Maisey-le-Duc;N/A - résultat non disponible
21373;Mâlain;24440
21374;Maligny;23180
21375;Manlay;20390
21376;Marandeuil;24980
21377;Marcellois;N/A - résultat non disponible
21378;Marcenay;22690
21379;Marcheseuil;22080
21380;Marcigny-sous-Thil;N/A - résultat non disponible
21381;Marcilly-et-Dracy;N/A - résultat non disponible
21382;Marcilly-Ogny;23870
21383;Marcilly-sur-Tille;23850
21384;Marey-lès-Fussey;N/A - résultat non disponible
21385;Marey-sur-Tille;23910
21386;Marigny-le-Cahouët;23780
21387;Marigny-lès-Reullée;25920
21388;Marliens;25390
21389;Marmagne;24650
21390;Marsannay-la-Côte;23980
21391;Marsannay-le-Bois;28990
21392;Martrois;N/A - résultat non disponible
21393;Massingy;21810
21394;Massingy-lès-Semur;23300
21395;Massingy-lès-Vitteaux;N/A - résultat non disponible
21396;Mauvilly;N/A - résultat non disponible
21397;Mavilly-Mandelot;26260
21398;Maxilly-sur-Saône;21260
21399;Meilly-sur-Rouvres;26100
21400;Le Meix;N/A - résultat non disponible
21401;Meloisey;27700
21402;Menesble;N/A - résultat non disponible
21403;Ménessaire;N/A - résultat non disponible
21404;Ménétreux-le-Pitois;23970
21405;Merceuil;25050
21406;Mesmont;26500
21407;Messanges;26330
21408;Messigny-et-Vantoux;31400
21409;Meuilley;25640
21410;Meulson;N/A - résultat non disponible
21411;Meursanges;26480
21412;Meursault;26830
21413;Millery;24620
21414;Mimeure;23930
21415;Minot;23780
21416;Mirebeau-sur-Bèze;23270
21417;Missery;22160
21418;Moitron;N/A - résultat non disponible
21419;Molesme;19810
21420;Molinot;21490
21421;Moloy;24150
21422;Molphey;24350
21423;Montagny-lès-Beaune;25980
21424;Montagny-lès-Seurre;23010
21425;Montbard;20120
21426;Montberthault;23400
21427;Montceau-et-Écharnant;24110
21428;Monthelie;29310
21429;Montigny-Montfort;23510
21430;Montigny-Saint-Barthélemy;N/A - résultat non disponible
21431;Montigny-sur-Armançon;25320
21432;Montigny-sur-Aube;22340
21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;21910
21434;Montlay-en-Auxois;22300
21435;Montliot-et-Courcelles;22170
21436;Montmain;23200
21437;Montmançon;23400
21438;Montmoyen;N/A - résultat non disponible
21439;Montoillot;N/A - résultat non disponible
21440;Montot;25410
21441;Mont-Saint-Jean;21030
21442;Morey-Saint-Denis;28030
21444;Mosson;N/A - résultat non disponible
21445;La Motte-Ternant;21790
21446;Moutiers-Saint-Jean;23720
21447;Musigny;N/A - résultat non disponible
21448;Mussy-la-Fosse;21780
21449;Nan-sous-Thil;22130
21450;Nantoux;29280
21451;Nesle-et-Massoult;N/A - résultat non disponible
21452;Neuilly-Crimolois;23690
21454;Nicey;20600
21455;Nod-sur-Seine;21740
21456;Nogent-lès-Montbard;22730
21457;Noidan;N/A - résultat non disponible
21458;Noiron-sous-Gevrey;26410
21459;Noiron-sur-Bèze;24470
21460;Noiron-sur-Seine;N/A - résultat non disponible
21461;Nolay;22100
21462;Norges-la-Ville;29200
21463;Normier;N/A - résultat non disponible
21464;Nuits-Saint-Georges;23140
21465;Obtrée;N/A - résultat non disponible
21466;Oigny;N/A - résultat non disponible
21467;Oisilly;25380
21468;Orain;N/A - résultat non disponible
21469;Orgeux;28410
21470;Origny;N/A - résultat non disponible
21471;Orret;N/A - résultat non disponible
21472;Orville;23420
21473;Ouges;25500
21474;Pagny-la-Ville;21780
21475;Pagny-le-Château;22040
21476;Painblanc;21220
21477;Panges;N/A - résultat non disponible
21478;Pasques;27520
21479;Pellerey;N/A - résultat non disponible
21480;Pernand-Vergelesses;28750
21481;Perrigny-lès-Dijon;25290
21482;Perrigny-sur-l'Ognon;21690
21483;Pichanges;27240
21484;Planay;N/A - résultat non disponible
21485;Plombières-lès-Dijon;23480
21487;Pluvet;24770
21488;Poinçon-lès-Larrey;19980
21489;Poiseul-la-Grange;N/A - résultat non disponible
21490;Poiseul-la-Ville-et-Laperrière;20570
21491;Poiseul-lès-Saulx;N/A - résultat non disponible
21492;Pommard;26950
21493;Poncey-lès-Athée;22770
21494;Poncey-sur-l'Ignon;N/A - résultat non disponible
21495;Pont;23250
21496;Pontailler-sur-Saône;21600
21497;Pont-et-Massène;27370
21498;Posanges;N/A - résultat non disponible
21499;Pothières;22910
21500;Pouillenay;23420
21501;Pouilly-en-Auxois;23420
21502;Pouilly-sur-Saône;22310
21503;Pouilly-sur-Vingeanne;23350
21504;Prâlon;25390
21505;Précy-sous-Thil;21460
21506;Premeaux-Prissey;25390
21508;Prenois;28510
21510;Prusly-sur-Ource;23690
21511;Puits;24260
21512;Puligny-Montrachet;29130
21514;Quemigny-sur-Seine;25290
21515;Quetigny;22670
21516;Quincerot;N/A - résultat non disponible
21517;Quincey;27260
21518;Quincy-le-Vicomte;22880
21519;Recey-sur-Ource;19460
21520;Remilly-en-Montagne;27290
21521;Remilly-sur-Tille;27210
21522;Renève;22580
21523;Reulle-Vergy;26610
21524;Riel-les-Eaux;N/A - résultat non disponible
21525;La Roche-en-Brenil;20900
21526;Rochefort-sur-Brévon;N/A - résultat non disponible
21527;La Rochepot;25190
21528;La Roche-Vanneau;22270
21529;Roilly;N/A - résultat non disponible
21530;Rougemont;25590
21531;Rouvray;21730
21532;Rouvres-en-Plaine;28060
21533;Rouvres-sous-Meilly;N/A - résultat non disponible
21534;Ruffey-lès-Beaune;26300
21535;Ruffey-lès-Echirey;27650
21536;Sacquenay;23630
21537;Saffres;20240
21538;Saint-Andeux;23090
21539;Saint-Anthot;N/A - résultat non disponible
21540;Saint-Apollinaire;25330
21541;Saint-Aubin;33610
21542;Saint-Bernard;26340
21543;Saint-Broing-les-Moines;23620
21544;Sainte-Colombe-en-Auxois;N/A - résultat non disponible
21545;Sainte-Colombe-sur-Seine;21300
21546;Saint-Didier;23480
21547;Saint-Euphrône;22870
21548;Saint-Germain-de-Modéon;20990
21549;Saint-Germain-le-Rocheux;N/A - résultat non disponible
21550;Saint-Germain-lès-Senailly;23250
21552;Saint-Hélier;N/A - résultat non disponible
21553;Saint-Jean-de-Bœuf;25500
21554;Saint-Jean-de-Losne;18400
21555;Saint-Julien;27690
21556;Saint-Léger-Triey;24710
21557;Saint-Marc-sur-Seine;22790
21558;Sainte-Marie-la-Blanche;26220
21559;Sainte-Marie-sur-Ouche;25860
21560;Saint-Martin-de-la-Mer;21240
21561;Saint-Martin-du-Mont;25030
21562;Saint-Maurice-sur-Vingeanne;20970
21563;Saint-Mesmin;24780
21564;Saint-Nicolas-lès-Cîteaux;25810
21565;Saint-Philibert;26350
21566;Saint-Pierre-en-Vaux;21260
21567;Saint-Prix-lès-Arnay;22030
21568;Saint-Rémy;22410
21569;Saint-Romain;27660
21570;Sainte-Sabine;22540
21571;Saint-Sauveur;22660
21572;Saint-Seine-en-Bâche;23140
21573;Saint-Seine-l'Abbaye;22150
21574;Saint-Seine-sur-Vingeanne;24020
21575;Saint-Symphorien-sur-Saône;21970
21576;Saint-Thibault;18770
21577;Saint-Usage;21900
21578;Saint-Victor-sur-Ouche;25390
21579;Salives;23680
21580;Salmaise;21700
21581;Samerey;24690
21582;Santenay;24620
21583;Santosse;N/A - résultat non disponible
21584;Saulieu;20760
21585;Saulon-la-Chapelle;24490
21586;Saulon-la-Rue;26570
21587;Saulx-le-Duc;25250
21588;Saussey;N/A - résultat non disponible
21589;Saussy;N/A - résultat non disponible
21590;Savigny-lès-Beaune;26660
21591;Savigny-le-Sec;29200
21592;Savigny-sous-Mâlain;25380
21593;Savilly;N/A - résultat non disponible
21594;Savoisy;23640
21595;Savolles;27380
21596;Savouges;27510
21597;Segrois;N/A - résultat non disponible
21598;Seigny;23750
21599;Selongey;23810
21600;Semarey;26970
21601;Semezanges;27180
21602;Semond;N/A - résultat non disponible
21603;Semur-en-Auxois;22040
21604;Senailly;23020
21605;Sennecey-lès-Dijon;25280
21606;Ladoix-Serrigny;26400
21607;Seurre;20470
21608;Sincey-lès-Rouvray;22030
21609;Soirans;24470
21610;Soissons-sur-Nacey;23010
21611;Sombernon;23930
21612;Souhey;N/A - résultat non disponible
21613;Soussey-sur-Brionne;23350
21614;Spoy;27040
21615;Sussey;20780
21616;Tailly;30060
21617;Talant;23800
21618;Talmay;21920
21619;Tanay;24490
21620;Tarsul;25570
21622;Tart-le-Bas;24700
21623;Tart;25920
21624;Tellecey;23390
21625;Ternant;N/A - résultat non disponible
21626;Terrefondrée;N/A - résultat non disponible
21627;Thenissey;N/A - résultat non disponible
21628;Thoires;N/A - résultat non disponible
21629;Thoisy-la-Berchère;22200
21630;Thoisy-le-Désert;23530
21631;Thomirey;N/A - résultat non disponible
21632;Thorey-en-Plaine;26240
21633;Thorey-sous-Charny;23290
21634;Thorey-sur-Ouche;22260
21635;Thoste;21580
21636;Thury;21480
21637;Tichey;22920
21638;Til-Châtel;25410
21639;Tillenay;23110
21640;Torcy-et-Pouligny;22010
21641;Touillon;23810
21642;Toutry;21530
21643;Tréclun;25480
21644;Trochères;26390
21645;Trouhans;22690
21646;Trouhaut;23160
21647;Trugny;24640
21648;Turcey;24230
21649;Uncey-le-Franc;N/A - résultat non disponible
21650;Urcy;25760
21651;Val-Suzon;24270
21652;Vandenesse-en-Auxois;24250
21653;Vannaire;N/A - résultat non disponible
21655;Vanvey;18880
21656;Varanges;26920
21657;Varois-et-Chaignot;29760
21659;Vaux-Saules;23170
21660;Veilly;N/A - résultat non disponible
21661;Velars-sur-Ouche;27330
21662;Velogny;N/A - résultat non disponible
21663;Venarey-les-Laumes;20340
21664;Verdonnet;N/A - résultat non disponible
21665;Vernois-lès-Vesvres;22670
21666;Vernot;N/A - résultat non disponible
21667;Véronnes;25120
21669;Verrey-sous-Drée;N/A - résultat non disponible
21670;Verrey-sous-Salmaise;21290
21671;Vertault;N/A - résultat non disponible
21672;Vesvres;N/A - résultat non disponible
21673;Veuvey-sur-Ouche;23020
21674;Veuxhaulles-sur-Aube;21410
21675;Vianges;N/A - résultat non disponible
21676;Vic-de-Chassenay;25060
21677;Vic-des-Prés;N/A - résultat non disponible
21678;Vic-sous-Thil;24840
21679;Vieilmoulin;22140
21680;Vielverge;23540
21681;Vieux-Château;23180
21682;Viévigne;26020
21683;Viévy;19810
21684;Vignoles;27450
21685;Villaines-en-Duesmois;22050
21686;Villaines-les-Prévôtes;27410
21687;Villargoix;21360
21688;Villars-Fontaine;31980
21689;Villars-et-Villenotte;31110
21690;Villeberny;19550
21691;Villebichot;26430
21692;Villecomte;26840
21693;Villedieu;N/A - résultat non disponible
21694;Villeferry;N/A - résultat non disponible
21695;La Villeneuve-les-Convers;N/A - résultat non disponible
21696;Villeneuve-sous-Charigny;N/A - résultat non disponible
21698;Villers-la-Faye;25320
21699;Villers-les-Pots;24160
21700;Villers-Patras;N/A - résultat non disponible
21701;Villers-Rotin;22640
21702;Villey-sur-Tille;25300
21703;Villiers-en-Morvan;N/A - résultat non disponible
21704;Villiers-le-Duc;N/A - résultat non disponible
21705;Villotte-Saint-Seine;N/A - résultat non disponible
21706;Villotte-sur-Ource;22400
21707;Villy-en-Auxois;20080
21708;Villy-le-Moutier;26630
21709;Viserny;24240
21710;Vitteaux;20930
21711;Vix;22580
21712;Volnay;36780
21713;Vonges;24110
21714;Vosne-Romanée;30050
21715;Voudenay;21050
21716;Vougeot;28010
21717;Voulaines-les-Templiers;18900
22001;Allineuc;21490
22002;Andel;24820
22003;Aucaleuc;22510
22004;Bégard;22200
22005;Belle-Isle-en-Terre;20200
22006;Berhet;20180
22008;Bobital;24120
22009;Le Bodéo;20680
22011;Boqueho;22580
22012;La Bouillie;22330
22013;Bourbriac;21300
22014;Bourseul;21470
22015;Bréhand;22830
22016;Île-de-Bréhat;25130
22018;Brélidy;20910
22019;Bringolo;22400
22020;Broons;22280
22021;Brusvily;21720
22023;Bulat-Pestivien;20170
22024;Calanhel;17700
22025;Callac;19970
22026;Calorguen;22070
22027;Le Cambout;20070
22028;Camlez;22640
22029;Canihuel;19910
22030;Caouënnec-Lanvézéac;23050
22031;Carnoët;18680
22032;Caulnes;22210
22033;Caurel;20580
22034;Cavan;22720
22035;Les Champs-Géraux;22020
22036;La Chapelle-Blanche;23320
22037;La Chapelle-Neuve;18110
22039;La Chèze;19820
22040;Coadout;21430
22041;Coatascorn;20340
22042;Coatréven;22720
22043;Coëtlogon;20350
22044;Coëtmieux;24530
22045;Cohiniac;23640
22046;Le Mené;21360
22047;Corlay;20600
22048;Corseul;22910
22049;Créhen;22420
22050;Dinan;23290
22052;Duault;21000
22053;Éréac;19640
22054;Erquy;25380
22055;Binic-Étables-sur-Mer;26210
22056;Évran;22460
22057;Le Faouët;21260
22059;Le Fœil;23110
22060;Gausson;21510
22061;Glomel;20520
22062;Gomené;21670
22063;Gommenec'h;20680
22064;Gouarec;21750
22065;Goudelin;22160
22067;Grâces;23070
22068;Grâce-Uzel;21590
22069;Guenroc;21770
22070;Guingamp;18300
22071;Guitté;21610
22072;Gurunhuel;19810
